699	3458
228	3460
541	3460
632	3461
725	3462
541	3464
264	3466
824	3466
140	3469
699	3469
177	3470
313	3470
699	3470
860	3470
282	3471
699	3471
699	3473
541	3475
606	3475
699	3475
295	3476
860	3476
282	3481
860	3481
699	3482
756	3482
264	3488
545	3489
702	3498
651	3501
699	3501
264	3503
217	3505
217	3508
935	3516
860	3523
111	3528
217	3531
544	3543
914	3543
217	3551
914	3551
217	3556
217	3558
596	3558
9	3563
124	3563
545	3563
217	3564
439	3605
747	3616
747	3621
725	3634
908	3637
812	3639
715	3650
699	3657
177	3660
860	3663
124	3667
699	3674
264	3675
217	3694
756	3694
435	3717
812	3717
927	3717
435	3729
699	3732
927	3737
699	3739
541	3742
173	3744
217	3744
614	3753
541	3763
264	3768
423	3768
596	3768
699	3768
714	3768
756	3768
747	3769
756	3771
541	3774
935	3775
177	3776
699	3776
177	3778
699	3778
860	3779
541	3781
217	3786
860	3788
699	3789
860	3800
544	3804
111	3805
860	3805
544	3806
860	3810
544	3825
460	3827
264	3832
124	3833
545	3833
657	3833
136	3856
656	3856
697	3858
697	3861
182	3862
4	3863
697	3868
182	3875
117	3876
743	3879
697	3885
699	3886
699	3888
699	3889
540	3893
540	3896
697	3902
927	3902
264	3909
264	3916
264	3918
282	3921
656	3921
715	3921
545	3927
938	3928
545	3929
605	3935
66	3941
190	3948
190	3966
264	3966
699	3982
699	3987
725	3987
686	3988
935	3988
699	3993
124	4024
264	4024
657	4024
725	4024
936	4024
927	4025
217	4027
117	4031
313	4031
697	4036
725	4037
697	4049
541	4051
699	4051
935	4056
517	4062
228	4064
434	4064
699	4069
714	4069
728	4069
217	4077
228	4077
756	4079
217	4081
217	4083
541	4087
765	4089
228	4094
747	4100
124	4105
699	4109
699	4115
140	4118
264	4118
657	4118
756	4118
824	4118
33	4123
313	4123
458	4124
699	4124
313	4125
423	4126
423	4129
264	4130
313	4130
699	4130
544	4135
90	4136
544	4137
697	4153
756	4153
915	4157
812	4163
699	4165
544	4171
914	4171
111	4173
914	4178
541	4179
264	4180
282	4180
313	4180
440	4190
567	4199
747	4205
927	4218
860	4222
435	4233
657	4233
657	4234
657	4237
699	4250
699	4251
427	4262
747	4262
908	4265
860	4272
217	4273
544	4273
715	4275
313	4278
699	4278
124	4297
699	4308
935	4308
686	4312
935	4312
605	4313
922	4313
211	4314
211	4315
697	4316
922	4316
455	4317
935	4317
935	4318
9	4321
9	4332
699	4335
9	4342
860	4343
860	4346
541	4349
117	4351
190	4352
860	4356
938	4361
699	4363
699	4366
927	4375
699	4379
714	4385
686	4393
217	4395
217	4396
217	4397
217	4398
217	4407
217	4408
217	4409
217	4410
217	4411
217	4413
217	4414
217	4415
217	4416
217	4417
217	4418
217	4419
217	4420
217	4422
747	4427
699	4432
657	4435
714	4435
922	4444
697	4447
316	4457
313	4460
715	4460
431	4464
136	4469
264	4493
124	4502
316	4504
228	4520
699	4520
228	4524
228	4526
228	4529
228	4532
228	4535
217	4536
228	4538
699	4538
228	4539
699	4541
228	4543
699	4543
228	4544
228	4545
232	4565
232	4566
617	4566
670	4566
728	4566
232	4568
670	4570
670	4574
234	4583
697	4587
234	4589
822	4592
860	4605
64	4609
124	4609
699	4616
699	4622
824	4622
715	4670
541	4680
546	4681
264	4686
908	4691
697	4705
769	4705
439	4710
714	4720
217	4721
217	4723
264	4732
697	4732
714	4732
545	4741
747	4741
938	4750
544	4762
217	4778
927	4779
583	4781
699	4785
860	4787
541	4790
832	4790
217	4810
541	4818
545	4821
747	4826
541	4849
447	4852
697	4852
447	4855
217	4863
697	4863
147	4867
935	4871
596	4872
935	4872
935	4873
935	4874
935	4875
455	4876
914	4876
935	4877
124	4880
264	4880
657	4896
698	4912
264	4915
544	4939
860	4949
177	4952
262	4954
544	4965
914	4971
264	4975
264	4977
264	4978
297	4980
264	4983
264	4984
9	4987
264	4987
264	4988
264	4990
922	4994
545	5000
699	5010
313	5016
697	5028
761	5045
697	5053
736	5058
697	5062
697	5064
747	5065
915	5066
927	5070
124	5072
541	5072
657	5072
9	5073
697	5073
541	5074
624	5074
663	5078
714	5079
908	5079
9	5080
9	5084
9	5087
9	5091
756	5099
714	5113
935	5115
541	5119
264	5123
313	5123
423	5123
264	5124
571	5140
282	5157
699	5157
431	5165
595	5165
217	5169
282	5171
699	5171
541	5172
699	5172
282	5173
282	5174
541	5175
217	5180
728	5182
813	5185
697	5192
435	5208
699	5215
699	5216
541	5226
136	5228
423	5255
699	5257
423	5260
423	5264
217	5295
228	5296
860	5296
282	5297
529	5297
282	5301
860	5301
747	5304
294	5329
9	5332
697	5343
697	5348
697	5360
699	5375
699	5382
699	5409
217	5412
643	5412
217	5414
423	5414
529	5416
541	5416
217	5417
297	5420
908	5421
927	5423
297	5424
282	5432
699	5434
541	5446
117	5452
264	5452
423	5452
541	5454
544	5459
908	5459
140	5475
922	5475
264	5480
756	5480
715	5487
697	5502
217	5503
697	5503
922	5503
697	5507
697	5514
264	5516
699	5526
228	5549
264	5550
699	5550
312	5565
190	5569
9	5571
124	5573
714	5581
935	5581
715	5585
596	5586
714	5586
935	5586
217	5603
927	5653
567	5657
935	5658
228	5659
699	5659
605	5666
217	5670
908	5670
935	5670
217	5672
313	5672
606	5672
699	5672
914	5673
860	5689
935	5699
935	5704
455	5708
935	5709
455	5715
935	5715
935	5718
935	5721
938	5762
659	5767
699	5770
571	5778
699	5780
124	5784
605	5785
699	5785
697	5803
922	5803
812	5809
699	5812
715	5812
313	5838
699	5844
860	5844
217	5861
217	5876
217	5894
282	5901
541	5901
935	5903
935	5906
697	5923
765	5925
756	5926
922	5927
545	5939
458	5966
747	5969
927	5969
190	5973
544	6022
460	6046
111	6048
228	6048
860	6048
698	6052
359	6057
264	6064
155	6065
264	6070
699	6070
699	6073
211	6086
380	6086
217	6126
111	6133
714	6146
756	6146
228	6148
544	6159
699	6165
697	6176
697	6181
228	6182
366	6184
697	6190
545	6191
124	6193
368	6203
756	6225
927	6225
747	6228
935	6237
545	6247
583	6249
698	6250
714	6256
935	6256
541	6257
699	6257
725	6257
860	6258
124	6263
699	6282
812	6282
812	6284
313	6287
914	6289
747	6293
217	6295
440	6295
380	6308
605	6353
699	6363
605	6365
670	6376
714	6391
927	6391
228	6403
217	6407
544	6440
124	6451
423	6460
579	6493
117	6504
217	6532
699	6539
699	6541
217	6542
935	6542
264	6547
747	6547
812	6569
435	6576
860	6576
697	6581
813	6582
936	6582
697	6585
747	6597
439	6618
736	6618
439	6619
439	6620
439	6621
736	6621
124	6626
545	6626
439	6629
439	6631
935	6655
418	6678
264	6698
423	6698
596	6698
264	6708
699	6708
264	6714
190	6721
217	6724
9	6730
423	6732
264	6736
264	6739
423	6740
66	6742
423	6743
423	6746
264	6760
697	6762
217	6764
544	6766
747	6768
428	6776
423	6777
264	6778
430	6782
297	6785
515	6785
430	6787
430	6788
714	6790
430	6791
914	6801
914	6821
228	6824
756	6824
217	6828
111	6830
435	6838
435	6841
111	6843
435	6843
435	6845
914	6870
914	6872
914	6873
935	6873
935	6876
914	6881
935	6881
935	6882
439	6885
439	6886
439	6887
439	6888
439	6889
439	6890
439	6891
439	6894
439	6895
439	6896
439	6897
439	6900
439	6902
439	6904
439	6905
217	6911
605	6913
234	6916
442	6924
686	6926
541	6950
699	6957
313	6959
529	6959
699	6959
715	6959
715	7004
264	7007
124	7008
447	7013
697	7015
697	7017
699	7048
541	7050
860	7057
228	7068
264	7068
756	7074
423	7075
217	7076
714	7078
914	7078
217	7081
708	7081
455	7082
136	7094
699	7100
457	7101
699	7101
457	7103
812	7108
914	7115
914	7116
651	7124
699	7127
728	7128
228	7133
90	7140
699	7148
725	7148
217	7151
699	7153
264	7157
714	7186
264	7187
670	7187
423	7190
544	7191
117	7193
264	7194
699	7205
699	7211
699	7214
699	7227
699	7233
217	7235
699	7239
699	7242
697	7253
698	7256
699	7259
734	7260
313	7263
211	7268
699	7325
217	7331
228	7331
66	7343
596	7343
935	7344
66	7347
699	7351
541	7352
155	7357
217	7357
699	7357
217	7359
680	7390
659	7391
699	7406
714	7406
217	7407
228	7407
699	7407
699	7411
935	7414
935	7415
860	7419
927	7419
927	7423
670	7445
935	7454
697	7470
697	7493
935	7493
715	7509
860	7509
111	7512
935	7512
935	7514
935	7521
699	7524
699	7527
699	7533
699	7559
699	7584
264	7587
935	7604
217	7625
657	7637
423	7638
545	7639
423	7661
217	7675
455	7678
228	7683
60	7686
697	7694
517	7695
217	7699
517	7699
217	7700
747	7724
541	7725
938	7756
736	7759
927	7775
529	7794
282	7797
541	7799
541	7800
282	7802
541	7802
860	7802
529	7804
546	7804
529	7805
529	7808
217	7814
533	7836
545	7857
698	7862
539	7870
736	7874
540	7876
541	7882
697	7883
699	7902
217	7904
544	7906
860	7921
264	7927
423	7927
541	7927
699	7927
264	7929
670	7930
699	7935
217	7938
545	7947
725	8010
217	8014
922	8042
423	8043
908	8045
699	8055
697	8068
423	8069
699	8069
232	8096
699	8111
699	8115
699	8119
699	8123
228	8130
264	8135
935	8149
439	8158
439	8162
699	8184
541	8195
756	8215
217	8241
579	8246
914	8246
579	8249
579	8250
579	8252
579	8253
579	8256
579	8260
747	8263
4	8266
699	8267
544	8277
747	8280
699	8283
699	8288
699	8291
714	8291
657	8298
583	8305
699	8309
699	8340
699	8367
812	8371
177	8386
9	8396
9	8404
670	8417
606	8438
264	8443
544	8462
927	8462
915	8468
747	8471
747	8473
541	8479
217	8494
605	8501
217	8510
936	8510
4	8512
697	8513
699	8545
699	8564
155	8567
761	8582
718	8584
228	8594
614	8596
544	8646
761	8656
860	8660
124	8671
541	8671
699	8671
761	8671
544	8672
699	8722
264	8743
824	8755
637	8769
699	8773
217	8775
264	8789
697	8789
211	8790
657	8790
697	8790
699	8790
313	8794
699	8795
541	8810
699	8812
541	8813
117	8820
699	8820
605	8830
670	8830
264	8853
698	8854
228	8866
217	8871
927	8884
651	8888
914	8912
539	8919
699	8919
822	8929
860	8930
217	8945
515	8945
715	8947
699	8975
699	8983
699	8988
699	8989
177	8993
117	8998
699	8998
657	8999
657	9000
657	9001
657	9003
657	9005
264	9037
661	9046
663	9098
822	9124
714	9141
935	9141
935	9146
670	9160
670	9161
938	9187
541	9228
217	9242
643	9253
66	9255
699	9287
715	9302
66	9321
699	9321
935	9325
699	9332
728	9332
60	9336
264	9338
282	9346
541	9346
697	9347
541	9351
697	9355
697	9359
697	9361
698	9363
698	9365
698	9369
264	9387
545	9402
914	9410
699	9416
699	9418
699	9419
423	9423
699	9423
699	9426
699	9427
699	9431
90	9433
699	9435
217	9439
860	9440
927	9440
860	9445
217	9446
217	9449
435	9452
860	9453
217	9455
217	9457
217	9458
699	9460
699	9461
217	9467
228	9467
699	9467
217	9468
756	9484
217	9487
935	9499
714	9503
715	9512
541	9543
725	9550
725	9553
725	9554
725	9556
725	9561
297	9587
699	9591
699	9595
699	9601
423	9629
756	9631
714	9644
736	9678
736	9680
736	9681
736	9683
736	9685
736	9686
736	9687
736	9694
736	9697
217	9716
699	9716
264	9720
264	9734
699	9745
747	9769
747	9772
747	9773
747	9776
282	9818
431	9822
423	9823
423	9826
605	9826
423	9827
736	9840
914	9841
699	9861
541	9862
697	9862
714	9862
264	9869
699	9873
736	9888
177	9913
860	9917
529	9919
699	9926
747	9943
927	9960
217	9962
699	9964
264	9969
697	9974
699	9979
264	9987
423	9990
264	9992
428	9992
699	9993
455	10007
699	10026
699	10027
117	10041
439	10055
792	10071
935	10082
860	10088
860	10095
860	10099
725	10129
699	10130
698	10133
699	10133
117	10142
804	10186
935	10205
297	10232
812	10299
812	10301
812	10302
812	10303
912	10303
812	10305
812	10307
927	10309
545	10310
812	10311
912	10311
922	10324
657	10327
699	10351
699	10358
440	10385
177	10394
699	10394
822	10395
822	10400
908	10401
824	10411
541	10412
699	10412
124	10433
217	10447
915	10449
699	10455
699	10475
124	10491
544	10496
140	10517
936	10518
697	10519
837	10520
217	10522
697	10522
217	10524
697	10524
435	10525
699	10526
860	10545
699	10571
460	10583
545	10600
297	10617
765	10618
217	10620
596	10633
935	10636
541	10663
217	10672
860	10675
596	10681
715	10689
228	10691
697	10694
545	10737
140	10738
874	10739
756	10748
699	10753
228	10756
423	10820
860	10833
914	10833
545	10837
935	10862
699	10864
736	10885
699	10910
699	10947
914	10953
914	10954
439	10955
914	10956
264	10961
228	10970
908	10973
908	10977
544	10978
874	10979
217	10981
228	10981
912	10993
541	10996
915	10999
915	11001
747	11032
927	11034
9	11049
605	11049
922	11053
439	11076
699	11083
217	11087
935	11092
935	11093
935	11094
935	11097
935	11104
927	11120
927	11122
697	11128
697	11131
264	11136
124	11170
217	11186
935	11186
935	11187
935	11188
935	11190
935	11191
697	11193
935	11193
935	11195
935	11197
935	11198
935	11199
697	11201
936	11203
936	11205
217	11207
938	11218
756	11234
714	11253
264	11332
117	11336
264	11336
228	11412
541	11425
541	11426
217	11464
177	11477
699	11477
699	11487
60	11493
313	11517
614	11517
455	11518
714	11518
935	11520
725	11532
697	11537
173	11549
699	11597
228	11602
699	11602
860	11604
697	11635
697	11638
699	11652
60	11712
228	11736
217	11737
228	11737
927	11795
725	11842
699	11885
699	11927
699	11933
699	11955
228	11956
173	11963
927	11977
747	11985
140	12002
228	12002
714	12002
697	12006
922	12025
173	12026
699	12057
699	12077
699	12112
699	12113
699	12119
699	12121
423	12129
64	12137
264	12138
699	12152
217	12165
217	12166
431	12172
699	12195
515	12212
228	12220
699	12220
756	12220
217	12276
262	12283
914	12284
715	12285
624	12289
217	12291
423	12298
699	12314
699	12318
728	12319
264	12351
699	12351
699	12352
217	12359
935	12395
714	12400
217	12548
670	12567
217	12572
699	12581
699	12599
699	12623
699	12633
860	12662
9	12702
60	12703
423	12724
699	12752
747	12779
544	12782
747	12794
66	12817
264	12817
90	12885
439	12893
822	12894
812	12923
697	12928
697	13035
228	13044
541	13123
699	13129
117	13151
423	13151
714	13155
699	13273
699	13274
217	13315
217	13317
699	13320
743	13351
264	13357
699	13363
228	13368
699	13418
423	13427
747	13431
699	13474
544	13480
747	13521
699	13529
423	13530
228	13539
699	13558
217	13563
605	13624
541	13700
217	13708
697	13719
914	13726
423	13748
264	13749
217	13757
9	13785
699	13813
177	13815
699	13815
699	13817
124	13843
217	13899
761	13900
177	13918
699	13918
177	13923
697	13924
699	13926
529	13982
541	13983
699	14019
217	14052
228	14084
155	14124
915	14200
935	14286
935	14291
228	14301
162	14315
571	14338
529	14344
697	14392
699	14439
541	14459
545	14459
699	14459
177	14469
228	14509
714	14523
699	14529
756	14534
544	14581
747	14581
541	14585
312	14613
228	14632
217	14669
935	14680
657	14687
714	14712
605	14721
670	14748
936	14751
736	14802
812	14834
228	14840
217	14845
297	14845
66	14846
699	14876
699	14878
699	14886
544	14895
914	14895
914	14896
544	14919
546	14950
541	14960
541	14971
697	15058
714	15086
228	15124
605	15160
541	15215
423	15249
264	15256
257	15289
860	15302
860	15305
697	15315
935	15317
699	15327
64	15391
699	15391
699	15443
699	15483
541	15486
282	15527
699	15559
714	15593
935	15621
935	15635
217	15643
217	15688
697	15690
228	15749
697	15791
935	15793
264	15795
217	15844
217	15854
228	15865
517	15880
217	15916
765	15961
177	15989
541	15989
699	15989
922	16002
697	16056
699	16125
9	16163
312	16164
670	16221
217	16255
697	16336
699	16340
697	16373
423	16416
217	16453
124	16498
439	16500
699	16506
697	16536
935	16539
935	16554
228	16663
423	16694
447	16749
659	16808
756	16827
935	16909
935	16913
228	16977
699	16990
117	17008
228	17049
228	17050
217	17052
228	17054
217	17158
860	17158
699	17166
699	17211
264	17281
747	17289
697	17294
217	17306
228	17306
297	17306
439	17351
264	17360
699	17424
747	17474
217	17503
423	17517
697	17521
697	17529
725	17644
699	17648
699	17652
264	17730
936	17819
517	17825
228	17920
439	17927
439	17929
747	17953
447	17973
282	17978
697	18039
217	18042
439	18108
699	18142
699	18288
697	18318
228	18363
124	18382
699	18391
423	18439
935	18445
264	18456
697	18587
725	18641
699	18655
699	18656
